forecast_model,forecast_checkpoint,city,year,month,pred_risk,p_low,p_mod,p_high,p_extreme,heat_stress_index_proj,temp_delta_c,urban_delta_pct,pop_delta_mult
GRU_Attn,gru_attn_best.pkl,Islamabad,2024,1,0,0.8321308493614197,0.031071091070771217,0.0549301952123642,0.08186785876750946,-1.0201853506492706,0.0,0.0,1.0
GRU_Attn,gru_attn_best.pkl,Islamabad,2024,2,0,0.8282034993171692,0.03400541841983795,0.05637117847800255,0.08141990005970001,-0.6944094722126534,0.0,0.0,1.0
GRU_Attn,gru_attn_best.pkl,Islamabad,2024,3,0,0.768566906452179,0.07381326705217361,0.06965591013431549,0.08796391636133194,-0.13124623431997795,0.0,0.0,1.0
GRU_Attn,gru_attn_best.pkl,Islamabad,2024,4,2,0.00979665294289589,0.2315758764743805,0.7080981135368347,0.05052939057350159,0.5017193239008856,0.0,0.0,1.0
GRU_Attn,gru_attn_best.pkl,Islamabad,2024,5,3,0.0020316708832979202,0.0028196813073009253,0.042579881846904755,0.952568769454956,1.0653312445894416,0.0,0.0,1.0
GRU_Attn,gru_attn_best.pkl,Islamabad,2024,6,3,0.0011900307144969702,0.0009301451500505209,0.005342662800103426,0.9925372004508972,1.296901252835908,0.0,0.0,1.0
GRU_Attn,gru_attn_best.pkl,Islamabad,2024,7,3,0.0012669956777244806,0.0009534885175526142,0.006592332385480404,0.9911871552467346,1.0551913827466082,0.0,0.0,1.0
GRU_Attn,gru_attn_best.pkl,Islamabad,2024,8,3,0.0015189883997663856,0.0011994886444881558,0.013105013407766819,0.984176516532898,0.9611599348666081,0.0,0.0,1.0
GRU_Attn,gru_attn_best.pkl,Islamabad,2024,9,3,0.0036213365383446217,0.003913599066436291,0.24129684269428253,0.7511681914329529,0.8602606199033813,0.0,0.0,1.0
GRU_Attn,gru_attn_best.pkl,Islamabad,2024,10,1,0.005907098762691021,0.8816543817520142,0.08142692595720291,0.031011657789349556,0.3866352493796259,0.0,0.0,1.0
GRU_Attn,gru_attn_best.pkl,Islamabad,2024,11,0,0.6154242753982544,0.20402322709560394,0.06405279040336609,0.11649975180625916,-0.22354428681355543,0.0,0.0,1.0
GRU_Attn,gru_attn_best.pkl,Islamabad,2024,12,0,0.8331084251403809,0.034793369472026825,0.05030418559908867,0.08179403096437454,-0.7469819024840426,0.0,0.0,1.0
GRU_Attn,gru_attn_best.pkl,Islamabad,2025,1,0,0.8434216976165771,0.02914307825267315,0.049149200320243835,0.0782860741019249,-1.0068332716341133,0.0,0.0,1.0
GRU_Attn,gru_attn_best.pkl,Islamabad,2025,2,0,0.838571310043335,0.03329511731863022,0.0502285435795784,0.07790499925613403,-0.6810573931974961,0.0,0.0,1.0
GRU_Attn,gru_attn_best.pkl,Islamabad,2025,3,0,0.7553116679191589,0.09766586869955063,0.06120681390166283,0.08581564575433731,-0.11789415530482061,0.0,0.0,1.0
GRU_Attn,gru_attn_best.pkl,Islamabad,2025,4,2,0.008710185997188091,0.31428995728492737,0.6294399499893188,0.04755985736846924,0.5150714029160428,0.0,0.0,1.0
GRU_Attn,gru_attn_best.pkl,Islamabad,2025,5,3,0.0019898987375199795,0.003048929153010249,0.03668294474482536,0.9582781791687012,1.078683323604599,0.0,0.0,1.0
GRU_Attn,gru_attn_best.pkl,Islamabad,2025,6,3,0.0010703916195780039,0.0008592950762249529,0.0044177016243338585,0.9936525821685791,1.3102533318510656,0.0,0.0,1.0
GRU_Attn,gru_attn_best.pkl,Islamabad,2025,7,3,0.0011568822665140033,0.0008877626969479024,0.005608856212347746,0.9923464059829712,1.0685434617617655,0.0,0.0,1.0
GRU_Attn,gru_attn_best.pkl,Islamabad,2025,8,3,0.0014050548197701573,0.0011120078852400184,0.010702843777835369,0.9867801070213318,0.9745120138817653,0.0,0.0,1.0
GRU_Attn,gru_attn_best.pkl,Islamabad,2025,9,3,0.00298119243234396,0.0030154422856867313,0.11584509164094925,0.8781582713127136,0.8736126989185385,0.0,0.0,1.0
